keypoint_id,frame_number,x,y
2,8,275.3576479313709,64.13621111462953
2,9,276.842476254057,64.16887271233881
2,10,278.2844188710315,64.11459607683098
2,11,279.7330591600409,64.0887543329645
2,12,281.0551571543324,64.10889123629589
2,13,282.5042572841462,64.1153903145418
2,14,283.98137101489203,64.10554579072364
2,15,285.3159457041189,64.11886390447823
2,16,286.7550578015946,64.25577267010523
2,17,288.2066405803777,64.34056639096403
2,18,289.7031784764972,64.48130284259749
2,19,291.10321098934753,64.51030534524024
2,20,292.51257601605766,64.60725439740384
2,21,293.89590147461183,64.79281359602103
2,22,295.4889590691908,64.89603707519814
2,23,296.9554422379792,65.02770169629557
2,24,298.33757373015857,65.14801154182761
2,25,299.7057178517469,65.21486920716634
2,26,301.1421680480754,65.41668168721317
2,27,302.7075686798144,65.72155544276949
2,28,304.2590721957952,65.5931249052879
2,29,305.6399003280313,65.84559027744885
2,30,306.8814362755632,65.8899776510402
2,31,308.43494133714523,66.02169672739245
2,32,310.0458362380935,66.0807334051825
2,33,311.4455833777532,66.17734256217386
2,34,312.63871757644586,66.30981793086842
2,35,314.18128266864824,66.3750029052327
2,36,315.6390479761295,66.36664188892718
2,37,316.8395089573903,66.38304418208143
2,38,318.2141189192381,66.31246707610205
2,39,319.5956559419872,66.43907199633911
2,40,320.96810567597225,66.47164806171435
2,41,322.2738349852279,66.57228695027246
2,42,323.5511953007747,66.7450912502997
2,43,324.7534925406797,66.63217382756898
2,44,325.94999953800817,66.97283131317663
2,45,327.33415552823527,67.1160638116314
2,46,328.29189685054047,67.1192159202179
2,47,329.4623544014559,67.33841874724322
2,48,330.5800158800869,67.4386845962626
2,49,331.8756529683151,67.46967541660615
3,0,248.0,65.0
3,1,248.78975081251906,65.33103103277465
3,2,250.09323389375936,65.55764898780465
3,3,251.38727813563168,65.70243400339477
3,4,252.30536241745227,66.11134237743944
3,5,253.5339457615017,66.37734313372101
3,6,254.54521952663308,66.53774527229976
3,7,255.54309475704332,66.909653666218
3,8,256.7063204315577,67.05209602499984
3,9,258.113265998751,67.39060550402895
3,10,259.1000936244147,67.53587005844034
3,11,260.17276935470136,67.57012700166817
3,12,260.99555690158894,67.84596367290386
3,13,261.98526673080505,68.02426625950974
3,14,262.8965803419645,68.17978137089787
3,15,263.72861209795093,68.45173627383869
3,16,264.4911175473881,68.35663808201899
3,17,265.3548400887258,68.77134815415441
3,18,265.9984391254786,68.5824015187859
3,19,266.72862356976185,68.88444834859862
3,20,267.5291188727714,68.71492680102814
3,21,268.13130085774134,69.024712846398
3,22,269.06886407053315,69.05819585529487
3,23,269.574489390018,69.01194487735009
3,24,270.48546700561167,69.24532198237411
3,25,271.25530476013887,69.35737233923679
3,26,272.0913158239432,69.47567019618816
3,27,272.64505036090577,69.3514388137743
3,28,273.8959507562567,69.49627187324967
3,29,274.5867821773554,69.60462838982801
3,30,275.7169544382946,69.96093388106098
3,31,276.70372339473795,70.06551838635589
3,32,277.9036099771183,70.26294257892494
3,33,278.8712066543332,70.39241806210097
3,34,279.86718014683515,70.78934246524526
3,35,280.9878225143067,70.74445322692186
3,36,282.34268959036365,71.10663105829632
3,37,283.01287624287426,70.99128608013757
3,38,283.92475525997975,71.06488431374632
3,39,284.9847555486855,71.11664303304349
3,40,285.87430996382545,71.05728664347329
3,41,286.7786027171284,71.13877297349313
3,42,287.79382883119456,71.2281739708439
3,43,288.5291341772407,71.15151721013146
3,44,289.56619526873124,71.16084694579851
3,45,290.4454704900019,71.24021772627813
3,46,291.16400268482914,71.1566086185469
3,47,291.96498135729905,71.05558554818451
3,48,292.689278210005,71.01102104646364
3,49,293.4549846026747,71.18977099064676
4,0,182.0,66.0
4,1,182.38055314667812,65.73204030332353
4,2,183.12497973907216,66.20131403911826
4,3,183.96628468292215,66.41555496421401
4,4,184.69727165523804,67.01577822626902
4,5,185.42426181233236,67.33882767447717
4,6,186.1090483468405,67.69601608127925
4,7,186.89433960803512,67.99001410657525
4,8,187.6814096749585,68.1465240030994
4,9,188.39960010737002,68.69227084765222
4,10,189.2161409752267,68.96969087433234
4,11,190.0224687813331,69.27988917000867
4,12,190.69183905431208,69.69332619066564
4,13,191.46140889624272,70.17306282023499
4,14,192.1640557456901,70.64054122919748
4,15,192.84907406540773,71.09348742925404
4,16,193.6585222686089,71.41454947698861
4,17,194.26651847438077,72.06907104670039
4,18,195.07825978354975,72.45781329385962
4,19,195.71817622950337,72.97712352453837
4,20,196.47355208163216,73.34527651249194
4,21,196.99886047171194,74.06306490834025
4,22,197.78725485182605,74.53550941647094
4,23,198.43475301279642,74.97295104440632
4,24,199.01813048322677,75.39223350752957
4,25,199.68625155554363,75.78515382499643
4,26,200.4285088752329,76.25715088025277
4,27,201.09109032890947,76.71476806107174
4,28,201.8968868015065,76.96729712762422
4,29,202.4200717068741,77.29828973944032
4,30,203.05677315630672,77.69106253543792
4,31,203.86118812443425,78.08016970668496
4,32,204.78666659892494,78.4219497838715
4,33,205.62777473964877,78.84944118124845
4,34,206.25621125811037,79.18787917379319
4,35,206.97414802446968,79.62887428753241
4,36,207.9170985466818,79.82609917070421
4,37,208.4426088361202,80.19842926526448
4,38,209.37231189381967,80.49348827400777
4,39,210.05583293411186,80.80139856352534
4,40,210.61436791856724,81.09055801151497
4,41,211.2655591343218,81.40199548857933
4,42,211.88368377438474,81.59912543520315
4,43,212.55911277133555,81.8238753820314
4,44,213.48177404403395,82.05570869938308
4,45,214.0670560627262,82.24382243531312
4,46,214.5018868874021,82.41998251310754
4,47,215.03813476723514,82.62612044311291
4,48,215.66566154409875,82.81090548142772
4,49,216.3387483396027,83.08585051625025
5,0,181.0,69.0
5,1,181.4605942764782,68.7079816405614
5,2,182.31024879349087,69.13933452846513
5,3,183.2234643543814,69.3420641277002
5,4,183.99682349137169,69.91285207684041
5,5,184.77341207846683,70.22427448228197
5,6,185.48768642804075,70.54093303453952
5,7,186.29612322961037,70.80652043297981
5,8,187.1933308930985,70.90944843514728
5,9,187.84452715905473,71.48962485655098
5,10,188.71341016038318,71.74238511316764
5,11,189.51509410851915,72.07326945302324
5,12,190.1775485185885,72.45233899641572
5,13,190.98707245945076,72.87798414339227
5,14,191.67830938465477,73.31612669940876
5,15,192.367788474015,73.73300569494585
5,16,193.18873948191623,74.01421846193557
5,17,193.77528696210314,74.63549656528097
5,18,194.60545730962463,74.99298824263418
5,19,195.19097336244147,75.47416320871818
5,20,196.01660453819608,75.79991004567619
5,21,196.54437054099344,76.43926516019717
5,22,197.36703137326796,76.88577841444256
5,23,198.07005850579466,77.2336015758901
5,24,198.64159723195036,77.60169243543938
5,25,199.30612737430525,77.96005571074296
5,26,200.03775138197076,78.39422280639131
5,27,200.75015739111353,78.7974718328927
5,28,201.5475682829279,79.0424196257374
5,29,202.07306045721356,79.3189883826561
5,30,202.74758321304063,79.66001971213997
5,31,203.57507308649588,80.04101267478534
5,32,204.55878280093484,80.33281953140747
5,33,205.41214731764802,80.73104410096556
5,34,206.04850918482074,81.05248422450939
5,35,206.77996484291805,81.48524893765394
5,36,207.75259024283906,81.68302836327865
5,37,208.27729358603776,82.02252261441906
5,38,209.22688081242185,82.36701420380174
5,39,209.91824288473495,82.62347426363964
5,40,210.4406479965194,82.89568092080236
5,41,211.0782270124898,83.216839178933
5,42,211.70149150591456,83.38985888536533
5,43,212.3797219074341,83.59331975814659
5,44,213.27913702855972,83.88920212539274
5,45,213.84394569209672,84.06635176780148
5,46,214.31062164299502,84.24193142983869
5,47,214.8474464171997,84.45242391517245
5,48,215.40906925822156,84.66430733319552
5,49,216.10389682963972,84.95986403124724
6,0,192.0,70.0
6,1,192.23926977040074,69.76375782951901
6,2,193.12410777147056,70.27220745256753
6,3,194.03439804893776,70.4613824092857
6,4,194.83813462036332,71.0538003779812
6,5,195.68216265648283,71.37425826149162
6,6,196.45202930043047,71.70160023333366
6,7,197.34087002072826,72.03503044008254
6,8,198.19608536428757,72.30732254494112
6,9,198.95246037542788,72.91578162551227
6,10,199.74451864733751,73.33422164805985
6,11,200.6757838976826,73.61663356258123
6,12,201.39506804967024,74.10774605152115
6,13,202.2705495602873,74.62340064976084
6,14,203.1379705609844,75.12343744225402
6,15,203.974037006705,75.88196050628513
6,16,204.78560077319597,76.2113265978723
6,17,205.51177458501286,77.02160051314529
6,18,206.43858337202468,77.57036934996698
6,19,207.17038497535668,78.22646638679853
6,20,208.0076203716679,78.69517045977369
6,21,208.78337214628345,79.62269416608154
6,22,209.62959087907592,80.21860597540257
6,23,210.4770796884427,80.87563897652522
6,24,211.1736778589412,81.47970147291947
6,25,211.90164948673856,82.04802057812272
6,26,212.62985380833496,82.64815280715229
6,27,213.45004327120466,83.1686137190542
6,28,214.28791192663132,83.54944429111085
6,29,214.91533948546305,84.01619233050278
6,30,215.60696489563585,84.38745971553895
6,31,216.53472432946128,84.92810828802412
6,32,217.51670327514648,85.24802816314606
6,33,218.39598934647347,85.65850684081082
6,34,218.9958900690436,85.95197862325938
6,35,219.66144332171908,86.26547478701545
6,36,220.6808674246372,86.57594040432255
6,37,221.18830281959058,86.93909097344243
6,38,222.10117792967534,87.15270087373833
6,39,222.80986129685022,87.43111911348868
6,40,223.26681630847656,87.71116856899084
6,41,223.89413182562737,87.98419796497132
6,42,224.44526942461505,88.09653019813763
6,43,225.02754598736433,88.3923128323666
6,44,225.93785828730603,88.56475238312703
6,45,226.4120393361667,88.78700142210249
6,46,226.78813249474544,89.01963239679334
6,47,227.28224966619482,89.16977091102626
6,48,227.78720138243116,89.3880966304769
6,49,228.44033157952862,89.61720515304927
7,0,203.0,73.0
7,1,203.358296950124,72.79328631949686
7,2,204.25396995668507,73.36106382102471
7,3,205.26211737661902,73.75628178277323
7,4,205.9934745122553,74.3431318426955
7,5,206.69401897602373,74.76803892837385
7,6,207.45637358880225,75.22899505239816
7,7,208.24402203149626,75.6410498723154
7,8,209.14244929204227,75.93011704046805
7,9,209.69187953043934,76.53145654137165
7,10,210.31088407740225,77.04902944606884
7,11,211.10047376144024,77.43329127492855
7,12,211.57236052477586,78.0558035361686
7,13,212.26839794187808,78.58213584096535
7,14,212.77547521296287,79.1299904155235
7,15,213.16109452519495,79.8155216253186
7,16,213.85368191803113,80.23573459144593
7,17,214.04617001531088,80.92513340563129
7,18,214.8093391954304,81.45084497529889
7,19,215.04658895789188,81.96398319079995
7,20,215.5674225827454,82.42393714664135
7,21,215.78888043491253,83.12965635038456
7,22,216.40932945718416,83.64204818400319
7,23,216.9070481649751,84.0791373404074
7,24,217.08568864866382,84.4001257543256
7,25,217.55114335390581,84.80402057418146
7,26,218.08430234079526,85.24972304321034
7,27,218.5997925668755,85.61393267488491
7,28,219.35082138082612,85.92377866871756
7,29,219.73993775293644,86.22116800922828
7,30,220.2701649356999,86.44856792264457
7,31,220.9764492513195,86.8804974046613
7,32,221.91703173007392,87.15727339303935
7,33,222.64822407164087,87.5005130108499
7,34,223.07231715814743,87.79635085524184
7,35,223.6456288089063,88.04974085436987
7,36,224.5961138129064,88.32626618869448
7,37,224.9901285908478,88.65388015077502
7,38,225.8813257135177,88.83355356468141
7,39,226.45251102902103,89.11635518315397
7,40,226.70971596274077,89.35049181779698
7,41,227.25574484563478,89.61145411425387
7,42,227.7058979396115,89.73470250334262
7,43,228.231051871745,90.05491077478239
7,44,229.11104243258018,90.18297704035994
7,45,229.41420398514296,90.43074133812284
7,46,229.7467519783782,90.63778135444653
7,47,230.1812043457601,90.84324988867725
7,48,230.6512089105322,91.00675559006508
7,49,231.14622075810738,91.24160941813922
8,0,197.0,74.0
8,1,197.17656556001089,73.82084376051706
8,2,198.08566698987877,74.42667263651929
8,3,199.04869060389774,74.81481602274728
8,4,199.77453598825667,75.41925694971127
8,5,200.63117878353827,75.85904633719025
8,6,201.41320199922305,76.31239038335589
8,7,202.2402026064371,76.72357862424116
8,8,203.10456953475236,77.06015266329969
8,9,203.80415063982161,77.6558397853086
8,10,204.5762060999095,78.09519364187801
8,11,205.49812120062424,78.47054006866654
8,12,206.2370678835169,79.01957868473103
8,13,207.0691666475263,79.51242989446571
8,14,207.8609484026804,79.99111467427424
8,15,208.48726344032733,80.52922244497844
8,16,209.34035509942652,80.93498039061882
8,17,209.7809725817128,81.45444654445387
8,18,210.68225769329428,81.89999517564378
8,19,211.17580434465475,82.26607663145475
8,20,211.91675236407917,82.60590812173467
8,21,212.40250760617468,83.16610048973601
8,22,213.14453756144837,83.63505400867624
8,23,213.81558530583806,84.02226446849005
8,24,214.20945538550018,84.30144216059837
8,25,214.7680551676422,84.62013897408193
8,26,215.33788131454344,85.07220283343132
8,27,215.99251797297364,85.36730050097692
8,28,216.80907180861453,85.66783590764717
8,29,217.2689585621957,85.93738913498497
8,30,217.82278221492388,86.17744380639928
8,31,218.6306652012104,86.58284469614436
8,32,219.56927012320463,86.84972064878903
8,33,220.37745848054195,87.20407769677023
8,34,220.85161741296895,87.41983081751667
8,35,221.4671335889836,87.67574463847785
8,36,222.4597025221845,87.94870393678958
8,37,222.90302414853937,88.2354125872136
8,38,223.77472046483103,88.41570785478622
8,39,224.47246220494114,88.68410768844085
8,40,224.87843072348693,88.91442513874688
8,41,225.50486155085832,89.18544311285679
8,42,226.01717823159873,89.29476451075462
8,43,226.56591274486647,89.59829538808107
8,44,227.48111287472997,89.74081565890553
8,45,227.94581131959387,89.96335404563071
8,46,228.29612267855003,90.16318613040566
8,47,228.79921323785314,90.35486399444886
8,48,229.32744945476182,90.52265251341083
8,49,230.00047074092805,90.76920604625565
9,0,239.0,79.0
9,1,239.5167127324682,79.17691737366037
9,2,240.5333087085538,79.39397238754555
9,3,241.57503403769533,79.46907936174514
9,4,242.55532594520812,79.8061103673661
9,5,243.56625492626821,79.94620462302795
9,6,244.58462195949656,80.12968352929909
9,7,245.54485067614695,80.28997558699368
9,8,246.5740074494693,80.36234591253009
9,9,247.52282983483536,80.65398888529757
9,10,248.52774163744706,80.82251146962558
9,11,249.58690912757146,80.96626507981505
9,12,250.50264832386415,81.15415815444379
9,13,251.58026129795763,81.39367697177337
9,14,252.7231079625523,81.62081683378172
9,15,253.67795563590707,81.87611001555246
9,16,254.83956146463677,82.04030691168677
9,17,255.71730934719133,82.41144324399572
9,18,256.9514926746426,82.65117704123199
9,19,258.0425265375396,83.0370795484401
9,20,259.2047086369548,83.2394995280133
9,21,260.3035677580819,83.75375644885966
9,22,261.5026741303255,84.1259603722399
9,23,262.62623435557276,84.41620853500285
9,24,263.6095474905932,84.71274060814679
9,25,264.6898948508964,84.9980914888971
9,26,265.80484868755724,85.36556760905103
9,27,266.95854626580507,85.68999121934745
9,28,268.27110116410097,85.93375751768183
9,29,269.3156778216645,86.18222321487853
9,30,270.34442819755503,86.42777591566427
9,31,271.5622078088809,86.7213091761977
9,32,272.9042837552589,86.92537278628959
9,33,274.0418159751943,87.16247896014548
9,34,275.00653147057807,87.35680902532715
9,35,276.1580331902136,87.64683921114779
9,36,277.4179761027654,87.80829596542256
9,37,278.243817002696,88.0170326649881
9,38,279.6612481984389,88.20221630630697
9,39,280.6466856086083,88.37797176542551
9,40,281.4919039802135,88.62280480225155
9,41,282.43551360487817,88.838587184552
9,42,283.342898533837,89.03462022314032
9,43,284.27066684281124,89.25781383369208
9,44,285.47203249769115,89.40024153744972
9,45,286.4269932854745,89.63653536374294
9,46,287.13036294231193,89.81410366986124
9,47,288.09011560704215,90.097152659133
9,48,288.97850778730793,90.26156381913005
9,49,289.91018631554306,90.49703306089829
10,0,165.0,82.0
10,1,165.2424334979358,81.86713392213025
10,2,166.13797785580545,82.131712112643
10,3,166.9450726997245,82.1909420486181
10,4,167.72813208244028,82.58967872200775
10,5,168.54912125890016,82.73922054198833
10,6,169.39063999009375,82.84516124675616
10,7,170.1377649140499,82.97086926330815
10,8,170.9697467810199,82.99751722776001
10,9,171.71441459379975,83.28541451209686
10,10,172.55474154467612,83.37830768751738
10,11,173.39129049257537,83.44439912448975
10,12,174.0947982876051,83.5988058635891
10,13,175.00359299284102,83.78302557541674
10,14,175.86575013854358,83.9193543468809
10,15,176.58207765092703,84.0814107571477
10,16,177.48399781213692,84.10573106209527
10,17,178.16836827939844,84.38972536754561
10,18,179.13174824322473,84.46148117387943
10,19,179.91698031743078,84.61066042133382
10,20,180.82137741439828,84.63043162137232
10,21,181.58455965508261,84.94735195315711
10,22,182.49257981953693,85.11971358302218
10,23,183.24722919026982,85.19916468679999
10,24,183.93657643801978,85.28986677606248
10,25,184.7944295728699,85.39666209559668
10,26,185.55868395011703,85.56247536123304
10,27,186.40475348443292,85.66375012442492
10,28,187.2925280382548,85.62217564671666
10,29,188.03323495681164,85.70675415928324
10,30,188.80614901840113,85.77034104073464
10,31,189.7501472467903,85.87672690337749
10,32,190.8144695861932,85.88666537813678
10,33,191.8026768827096,86.02160879305023
10,34,192.6357188216084,86.12999030433741
10,35,193.50280755083216,86.18275139797265
10,36,194.58205743513102,86.19878498859336
10,37,195.3259390318423,86.27803090050583
10,38,196.44406747527046,86.26693973166161
10,39,197.29626486944403,86.27138875308925
10,40,197.9752945939102,86.34068563386451
10,41,198.76876116370738,86.3545684922694
10,42,199.53178868542471,86.32706630616043
10,43,200.27756611155377,86.32464475865825
10,44,201.31073073276724,86.2592522316654
10,45,201.99220960163547,86.22590274696485
10,46,202.5210599989027,86.22992226378699
10,47,203.17159942574256,86.20032246932263
10,48,203.88837050427227,86.12881982697871
10,49,204.65529759858504,86.15060187970134
11,0,229.0,82.0
11,1,229.50125220810668,82.20676050671487
11,2,230.45780819510563,82.17350727897255
11,3,231.35405588622217,82.12721873520665
11,4,232.17475377573686,82.46278699364835
11,5,233.17310214590918,82.47566188324386
11,6,234.0840415091927,82.3843307526042
11,7,234.84345237076303,82.35638977531342
11,8,235.6669597300357,82.28615675171118
11,9,236.40824113142423,82.37626113061614
11,10,237.2719079643094,82.40973608845862
11,11,238.1227785537651,82.39832278951911
11,12,239.05549761152093,82.46091965044101
11,13,239.9281421724754,82.63019809847458
11,14,240.93812124108524,82.70768346363494
11,15,241.6738243130854,82.79111853572293
11,16,242.65396896513997,82.9624359228189
11,17,243.56642236158135,83.26673719288652
11,18,244.6444987549058,83.43330059711619
11,19,245.62223737860566,83.69422878990206
11,20,246.70693316589842,83.94980430777026
11,21,247.6982696531331,84.32045644460321
11,22,248.80875527645318,84.70406429544101
11,23,249.8669400148726,84.98656864430748
11,24,250.86786600555072,85.34157055570637
11,25,251.9403330803231,85.5844908052932
11,26,252.9961782009946,86.00115637437972
11,27,254.09317497512305,86.31909695437096
11,28,255.22265115690303,86.53859468984237
11,29,256.2722325586142,86.88592983834513
11,30,257.2636655126376,87.11893346530209
11,31,258.4428798134523,87.47145530924236
11,32,259.72171879161544,87.82709758761503
11,33,260.91139188696286,88.154855114153
11,34,261.93237560013563,88.4383232979124
11,35,262.9906834864722,88.71887355883435
11,36,264.2766821787434,89.02942985226164
11,37,265.21781723510617,89.3235901854431
11,38,266.4840162621585,89.54497745638149
11,39,267.4873836215332,89.79719270576315
11,40,268.36349120529576,90.08664761430019
11,41,269.3008568502095,90.31908956034661
11,42,270.24820704957256,90.54132055812926
11,43,271.18777250930117,90.7599344087648
11,44,272.3382172688088,90.97457949469226
11,45,273.27071382480403,91.15934054100468
11,46,273.9815632128689,91.40321902807968
11,47,274.8086006981604,91.55645831616607
11,48,275.6704560353759,91.7480431023222
11,49,276.66498081541886,92.04046757506873
12,0,247.0,82.0
12,1,247.70321832417935,82.27113391382754
12,2,248.82603443273192,82.5321079817157
12,3,249.98268357678802,82.64696889679605
12,4,251.1445598242274,83.06559952743301
12,5,252.1659795933555,83.20458642040929
12,6,253.19300031168623,83.38249919805007
12,7,254.41526553208686,83.63093524919896
12,8,255.81494411989578,83.85039641231549
12,9,256.6075311300719,84.13975721897931
12,10,257.6776419550081,84.32760458756863
12,11,258.8538393046651,84.501839869828
12,12,259.704931417732,84.66945026291594
12,13,260.8947881055902,84.95387358954193
12,14,261.8147449096969,85.1323539260561
12,15,262.52797809842576,85.29212532727222
12,16,263.7279081480849,85.47632092947391
12,17,264.29218822813016,85.74813559705348
12,18,265.4375779327878,85.93236660484361
12,19,266.101598283942,86.09820223862383
12,20,267.1160308151288,86.23405304253103
12,21,267.71393427583604,86.5452103385296
12,22,268.88934623737606,86.90060008019904
12,23,269.6721940002249,87.07366729931597
12,24,270.37688859806866,87.29514993860428
12,25,271.2434301383798,87.5002255719369
12,26,272.1027742877447,87.81523840432624
12,27,272.99544009675515,88.05470318573329
12,28,274.0942698392985,88.21067598355508
12,29,274.8888414402995,88.39854375633176
12,30,275.71143081109403,88.60343536598833
12,31,276.7694796231008,88.90500477269829
12,32,278.06895864748935,89.13140428876467
12,33,279.09752666591174,89.3778366075276
12,34,279.99118586838154,89.60784867339409
12,35,280.99218553185216,89.90643496220076
12,36,282.21703124664793,90.08558931598849
12,37,283.0022934355122,90.30295857340364
12,38,284.3127584829741,90.51906308817104
12,39,285.2351899809533,90.73355383083103
12,40,286.0232529685605,90.97961649833077
12,41,286.92522831694924,91.2229543166281
12,42,287.8474840395606,91.42890455465331
12,43,288.73305493735427,91.71985905127092
12,44,289.90598253033147,91.87710641880655
12,45,290.8299081176631,92.12069094233122
12,46,291.5422650319552,92.34483006738822
12,47,292.4414563292187,92.59892381700382
12,48,293.3198217965391,92.84021668288348
12,49,294.21673548618696,93.09346603780087
13,0,238.0,84.0
13,1,238.50882834087733,84.2415019615255
13,2,239.53510216965836,84.48378300429339
13,3,240.56240827661304,84.62841533049378
13,4,241.52615688235164,85.01397641165396
13,5,242.53876198202207,85.20268509900978
13,6,243.55908925176325,85.39941446855813
13,7,244.50840469473346,85.6101141257054
13,8,245.5297809760448,85.76646949262685
13,9,246.47931362883526,86.07483170684505
13,10,247.48296190682893,86.23916007966935
13,11,248.54444521061114,86.40481779119106
13,12,249.46057409766473,86.5655311447623
13,13,250.5216901475094,86.80179382712856
13,14,251.66326423429533,86.98288407182173
13,15,252.60736387457231,87.1621880541497
13,16,253.75536665763968,87.31205100011047
13,17,254.61275412340055,87.57317818559963
13,18,255.82182254169385,87.79354128852466
13,19,256.84222357934703,87.974396368501
13,20,257.94408906691996,88.10028197458223
13,21,258.97289155278634,88.43112654976633
13,22,260.15441786918245,88.76278786256198
13,23,261.23655547624446,88.96167872870832
13,24,262.16684333501576,89.17504153663587
13,25,263.2143813553696,89.39758962206159
13,26,264.2640555047375,89.7054415595095
13,27,265.34286938777745,89.96487200864715
13,28,266.5113405638812,90.13022920302504
13,29,267.52491219987365,90.35071122560866
13,30,268.5135620559204,90.55551918456705
13,31,269.7060915709493,90.83359319656817
13,32,271.04633395827034,91.09863567327328
13,33,272.2699054439477,91.34501885658368
13,34,273.4111347080147,91.59591793745786
13,35,274.6314861697447,91.89610136271413
13,36,275.9410905835237,92.10685725657876
13,37,276.81088714149,92.34738077531192
13,38,278.20051219955934,92.56011679867215
13,39,279.1550759955042,92.74698164013837
13,40,279.998565340392,92.96999690013496
13,41,280.9725123741328,93.18090174446306
13,42,281.7666627667244,93.33253076205743
13,43,282.7359309351007,93.56473714413808
13,44,283.8883283969645,93.73394309491975
13,45,284.8094402554727,93.95199712742942
13,46,285.4327789478205,94.10768608699078
13,47,286.3416972254598,94.32954084084376
13,48,287.2259252415323,94.52926623510395
13,49,288.136787466582,94.75798316954737
14,0,256.0,85.0
14,1,256.9512253035338,85.34876825652277
14,2,258.20350406267306,85.5828704361044
14,3,259.55532250154255,85.7197137631174
14,4,260.7098402940362,86.12679730074042
