# Runtime
1.490831375122070312e-03
3.524780273437500000e-03
1.222848892211914062e-03
2.036809921264648438e-03
1.863002777099609375e-03
1.247406005859375000e-03
1.392126083374023438e-03
1.922369003295898438e-03
2.232789993286132812e-03
1.300811767578125000e-03
1.712322235107421875e-03
5.164146423339843750e-03
1.567602157592773438e-03
1.410007476806640625e-03
1.168489456176757812e-03
4.487276077270507812e-03
3.427267074584960938e-03
5.433320999145507812e-03
1.395702362060546875e-03
3.102540969848632812e-03
1.304388046264648438e-03
2.211570739746093750e-03
4.922151565551757812e-03
2.970457077026367188e-03
1.783609390258789062e-03
